date_COVID,state,positive,negative,pending,hospitalized,death,total,Most_Recent_Date,Data_asof
2020-04-10,VT,679,7553,,,24,8232,Old_Data,2020-05-18
2020-04-10,WA,10348,117118,,,476,127466,Old_Data,2020-05-18
2020-04-10,WI,3068,33225,,904,128,36293,Old_Data,2020-05-18
2020-04-10,WV,554,14001,,,5,14555,Old_Data,2020-05-18
2020-04-10,WY,253,4736,,37,0,4989,Old_Data,2020-05-18
2020-04-09,AK,235,6988,,27,7,7223,Old_Data,2020-05-18
2020-04-09,AL,2769,18058,,333,74,20827,Old_Data,2020-05-18
2020-04-09,AR,1119,13832,,130,21,14951,Old_Data,2020-05-18
2020-04-09,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-09,AZ,3018,34160,,,89,37178,Old_Data,2020-05-18
2020-04-09,CA,18309,145191,14100,,492,177600,Old_Data,2020-05-18
2020-04-09,CO,5655,23544,,1162,193,29199,Old_Data,2020-05-18
2020-04-09,CT,9784,23718,,,380,33502,Old_Data,2020-05-18
2020-04-09,DC,1523,7201,,,32,8724,Old_Data,2020-05-18
2020-04-09,DE,1207,8683,,,23,9890,Old_Data,2020-05-18
2020-04-09,FL,16364,136185,1395,2268,354,153944,Old_Data,2020-05-18
2020-04-09,GA,10566,30519,,2159,379,41085,Old_Data,2020-05-18
2020-04-09,GU,128,593,,,4,721,Old_Data,2020-05-18
2020-04-09,HI,435,15316,,42,5,15751,Old_Data,2020-05-18
2020-04-09,IA,1270,13703,,,29,14973,Old_Data,2020-05-18
2020-04-09,ID,1232,11299,,113,18,12531,Old_Data,2020-05-18
2020-04-09,IL,16422,64435,,,528,80857,Old_Data,2020-05-18
2020-04-09,IN,6351,25782,,,245,32133,Old_Data,2020-05-18
2020-04-09,KS,1106,9669,,263,42,10775,Old_Data,2020-05-18
2020-04-09,KY,1346,20455,,,73,21801,Old_Data,2020-05-18
2020-04-09,LA,18283,68636,,,702,86919,Old_Data,2020-05-18
2020-04-09,MA,18843,76146,,2302,725,94989,Old_Data,2020-05-18
2020-04-09,MD,6185,35344,,1348,138,41529,Old_Data,2020-05-18
2020-04-09,ME,560,6088,,105,16,6648,Old_Data,2020-05-18
2020-04-09,MI,21504,45550,,,1076,67054,Old_Data,2020-05-18
2020-04-09,MN,1242,31052,,293,50,32294,Old_Data,2020-05-18
2020-04-09,MO,3539,34955,,,77,38494,Old_Data,2020-05-18
2020-04-09,MP,11,27,9,,2,47,Old_Data,2020-05-18
2020-04-09,MS,2260,18632,,441,76,20892,Old_Data,2020-05-18
2020-04-09,MT,354,7506,,36,6,7860,Old_Data,2020-05-18
2020-04-09,NC,3651,44158,,,65,47809,Old_Data,2020-05-18
2020-04-09,ND,269,8721,,34,5,8990,Old_Data,2020-05-18
2020-04-09,NE,567,8116,,,14,8683,Old_Data,2020-05-18
2020-04-09,NH,788,8763,143,118,18,9694,Old_Data,2020-05-18
2020-04-09,NJ,51027,56165,,,1700,107192,Old_Data,2020-05-18
2020-04-09,NM,865,22942,,,16,23807,Old_Data,2020-05-18
2020-04-09,NV,2456,19315,,,80,21771,Old_Data,2020-05-18
2020-04-09,NY,159937,231612,,36576,7067,391549,Old_Data,2020-05-18
2020-04-09,OH,5512,50473,,1612,213,55985,Old_Data,2020-05-18
2020-04-09,OK,1684,18595,,415,80,20279,Old_Data,2020-05-18
2020-04-09,OR,1321,24306,,326,44,25627,Old_Data,2020-05-18
2020-04-09,PA,18228,87374,,,338,105602,Old_Data,2020-05-18
2020-04-09,PR,683,4703,1304,,33,6690,Old_Data,2020-05-18
2020-04-09,RI,1727,10682,,,43,12409,Old_Data,2020-05-18
2020-04-09,SC,2792,24575,,241,67,27367,Old_Data,2020-05-18
2020-04-09,SD,447,6700,,27,6,7147,Old_Data,2020-05-18
2020-04-09,TN,4634,55215,,505,94,59849,Old_Data,2020-05-18
2020-04-09,TX,10230,95904,,,199,106134,Old_Data,2020-05-18
2020-04-09,UT,1976,36397,,168,13,38373,Old_Data,2020-05-18
2020-04-09,VA,4042,28984,627,685,109,33653,Old_Data,2020-05-18
2020-04-09,VI,46,251,42,,1,339,Old_Data,2020-05-18
2020-04-09,VT,628,7553,,,23,8181,Old_Data,2020-05-18
2020-04-09,WA,10047,113182,,,459,123229,Old_Data,2020-05-18
2020-04-09,WI,2885,31424,,843,111,34309,Old_Data,2020-05-18
2020-04-09,WV,523,13340,,,5,13863,Old_Data,2020-05-18
2020-04-09,WY,230,3920,,34,0,4150,Old_Data,2020-05-18
2020-04-08,AK,226,6842,,27,7,7068,Old_Data,2020-05-18
2020-04-08,AL,2369,16753,,314,66,19122,Old_Data,2020-05-18
2020-04-08,AR,1000,13530,,130,18,14530,Old_Data,2020-05-18
2020-04-08,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-08,AZ,2726,31838,,,80,34564,Old_Data,2020-05-18
2020-04-08,CA,16957,127307,14600,,442,158864,Old_Data,2020-05-18
2020-04-08,CO,5429,22665,,1079,179,28094,Old_Data,2020-05-18
2020-04-08,CT,7781,21255,,,277,29036,Old_Data,2020-05-18
2020-04-08,DC,1440,6843,,,27,8283,Old_Data,2020-05-18
2020-04-08,DE,928,7628,,,16,8556,Old_Data,2020-05-18
2020-04-08,FL,15455,127679,1324,2062,309,144458,Old_Data,2020-05-18
2020-04-08,GA,9901,28886,,1993,362,38787,Old_Data,2020-05-18
2020-04-08,GU,125,562,,,4,687,Old_Data,2020-05-18
2020-04-08,HI,410,14739,,42,5,15149,Old_Data,2020-05-18
2020-04-08,IA,1145,12821,,193,27,13966,Old_Data,2020-05-18
2020-04-08,ID,1210,10688,,93,15,11898,Old_Data,2020-05-18
2020-04-08,IL,15078,59988,,,462,75066,Old_Data,2020-05-18
2020-04-08,IN,5943,24926,,,203,30869,Old_Data,2020-05-18
2020-04-08,KS,1046,9137,,223,38,10183,Old_Data,2020-05-18
2020-04-08,KY,1149,20455,,,65,21604,Old_Data,2020-05-18
2020-04-08,LA,17030,64376,,,652,81406,Old_Data,2020-05-18
2020-04-08,MA,16692,70849,,2119,615,87541,Old_Data,2020-05-18
2020-04-08,MD,5529,32933,,1210,124,38462,Old_Data,2020-05-18
2020-04-08,ME,537,6088,,101,14,6625,Old_Data,2020-05-18
2020-04-08,MI,20589,45550,,,959,66139,Old_Data,2020-05-18
2020-04-08,MN,1154,29599,,271,39,30753,Old_Data,2020-05-18
2020-04-08,MO,3327,30783,,,58,34110,Old_Data,2020-05-18
2020-04-08,MP,11,27,9,,2,47,Old_Data,2020-05-18
2020-04-08,MS,2003,18632,,410,67,20635,Old_Data,2020-05-18
2020-04-08,MT,332,7066,,31,6,7398,Old_Data,2020-05-18
2020-04-08,NC,3426,39561,,,53,42987,Old_Data,2020-05-18
2020-04-08,ND,251,8301,,34,4,8552,Old_Data,2020-05-18
2020-04-08,NE,519,7442,,,12,7961,Old_Data,2020-05-18
2020-04-08,NH,788,8389,89,118,18,9266,Old_Data,2020-05-18
2020-04-08,NJ,47437,52979,,,1504,100416,Old_Data,2020-05-18
2020-04-08,NM,794,21451,,,13,22245,Old_Data,2020-05-18
2020-04-08,NV,2318,18248,,,71,20566,Old_Data,2020-05-18
2020-04-08,NY,149316,215837,,34432,6268,365153,Old_Data,2020-05-18
2020-04-08,OH,5148,48193,,1495,193,53341,Old_Data,2020-05-18
2020-04-08,OK,1524,11821,,390,79,13345,Old_Data,2020-05-18
2020-04-08,OR,1239,23325,,324,33,24564,Old_Data,2020-05-18
2020-04-08,PA,16239,82299,,,309,98538,Old_Data,2020-05-18
2020-04-08,PR,620,4266,1160,,24,6046,Old_Data,2020-05-18
2020-04-08,RI,1450,10682,,,35,12132,Old_Data,2020-05-18
2020-04-08,SC,2552,22082,,241,63,24634,Old_Data,2020-05-18
2020-04-08,SD,393,6355,0,26,6,6748,Old_Data,2020-05-18
2020-04-08,TN,4362,52256,,449,79,56618,Old_Data,2020-05-18
2020-04-08,TX,9353,86905,,,177,96258,Old_Data,2020-05-18
2020-04-08,UT,1846,34270,,158,13,36116,Old_Data,2020-05-18
2020-04-08,VA,3645,27000,,615,75,30645,Old_Data,2020-05-18
2020-04-08,VI,45,242,35,,1,322,Old_Data,2020-05-18
2020-04-08,VT,605,7144,,50,23,7749,Old_Data,2020-05-18
2020-04-08,WA,9685,109350,,,443,119035,Old_Data,2020-05-18
2020-04-08,WI,2756,30115,,790,99,32871,Old_Data,2020-05-18
2020-04-08,WV,462,12083,,,4,12545,Old_Data,2020-05-18
2020-04-08,WY,221,3843,,33,0,4064,Old_Data,2020-05-18
2020-04-07,AK,213,6700,,23,6,6913,Old_Data,2020-05-18
2020-04-07,AL,2119,12797,,271,56,14916,Old_Data,2020-05-18
2020-04-07,AR,946,12692,,148,16,13638,Old_Data,2020-05-18
2020-04-07,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-07,AZ,2575,30800,,,73,33375,Old_Data,2020-05-18
2020-04-07,CA,15865,115364,14100,,374,145329,Old_Data,2020-05-18
2020-04-07,CO,5172,21703,,994,150,26875,Old_Data,2020-05-18
2020-04-07,CT,7781,21255,,,277,29036,Old_Data,2020-05-18
2020-04-07,DC,1211,6612,,,22,7823,Old_Data,2020-05-18
2020-04-07,DE,928,7628,,,16,8556,Old_Data,2020-05-18
2020-04-07,FL,14747,123415,1407,1999,296,139569,Old_Data,2020-05-18
2020-04-07,GA,8818,24895,,1774,329,33713,Old_Data,2020-05-18
2020-04-07,GU,121,529,,,4,650,Old_Data,2020-05-18
2020-04-07,HI,387,13155,,26,5,13542,Old_Data,2020-05-18
2020-04-07,IA,1048,11670,,193,26,12718,Old_Data,2020-05-18
2020-04-07,ID,1170,10076,,83,13,11246,Old_Data,2020-05-18
2020-04-07,IL,13549,55183,,,380,68732,Old_Data,2020-05-18
2020-04-07,IN,5507,23257,,,173,28764,Old_Data,2020-05-18
2020-04-07,KS,900,8614,,223,27,9514,Old_Data,2020-05-18
2020-04-07,KY,1008,18947,,,59,19955,Old_Data,2020-05-18
2020-04-07,LA,16284,58371,,,582,74655,Old_Data,2020-05-18
2020-04-07,MA,15104,66270,,1831,515,81374,Old_Data,2020-05-18
2020-04-07,MD,4371,27256,,1106,103,31627,Old_Data,2020-05-18
2020-04-07,ME,519,6088,,99,12,6607,Old_Data,2020-05-18
2020-04-07,MI,19823,45550,,,845,65373,Old_Data,2020-05-18
2020-04-07,MN,1069,28191,,242,34,29260,Old_Data,2020-05-18
2020-04-07,MO,3037,28932,,,53,31969,Old_Data,2020-05-18
2020-04-07,MP,8,15,,,2,23,Old_Data,2020-05-18
2020-04-07,MS,1915,18632,,377,59,20547,Old_Data,2020-05-18
2020-04-07,MT,319,6666,,28,6,6985,Old_Data,2020-05-18
2020-04-07,NC,3221,37861,,,46,41082,Old_Data,2020-05-18
2020-04-07,ND,237,7466,,33,4,7703,Old_Data,2020-05-18
2020-04-07,NE,447,6811,,,10,7258,Old_Data,2020-05-18
2020-04-07,NH,715,8019,49,103,9,8783,Old_Data,2020-05-18
2020-04-07,NJ,44416,50558,,,1232,94974,Old_Data,2020-05-18
2020-04-07,NM,686,21139,,,12,21825,Old_Data,2020-05-18
2020-04-07,NV,2087,16552,,,58,18639,Old_Data,2020-05-18
2020-04-07,NY,138863,201195,,32083,5489,340058,Old_Data,2020-05-18
2020-04-07,OH,4782,46056,,1354,167,50838,Old_Data,2020-05-18
2020-04-07,OK,1472,11821,,376,67,13293,Old_Data,2020-05-18
2020-04-07,OR,1181,21826,,324,33,23007,Old_Data,2020-05-18
2020-04-07,PA,14559,76719,,,240,91278,Old_Data,2020-05-18
2020-04-07,PR,573,3966,968,,23,5507,Old_Data,2020-05-18
2020-04-07,RI,1230,9077,,,30,10307,Old_Data,2020-05-18
2020-04-07,SC,2417,21263,,241,51,23680,Old_Data,2020-05-18
2020-04-07,SD,320,5948,2,23,6,6270,Old_Data,2020-05-18
2020-04-07,TN,4138,48736,,408,72,52874,Old_Data,2020-05-18
2020-04-07,TX,8262,80387,,,154,88649,Old_Data,2020-05-18
2020-04-07,UT,1738,32909,,148,13,34647,Old_Data,2020-05-18
2020-04-07,VA,3333,25312,,563,63,28645,Old_Data,2020-05-18
2020-04-07,VI,43,222,20,,1,285,Old_Data,2020-05-18
2020-04-07,VT,575,6554,,45,23,7129,Old_Data,2020-05-18
2020-04-07,WA,9344,104962,,,429,114306,Old_Data,2020-05-18
2020-04-07,WI,2578,28512,,745,92,31090,Old_Data,2020-05-18
2020-04-07,WV,412,11647,,,4,12059,Old_Data,2020-05-18
2020-04-07,WY,216,3789,,33,0,4005,Old_Data,2020-05-18
2020-04-06,AK,191,6692,,23,6,6883,Old_Data,2020-05-18
2020-04-06,AL,1968,12797,,240,50,14765,Old_Data,2020-05-18
2020-04-06,AR,875,11970,,137,16,12845,Old_Data,2020-05-18
2020-04-06,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-06,AZ,2456,30078,,,65,32534,Old_Data,2020-05-18
2020-04-06,CA,14336,103095,15000,,343,132431,Old_Data,2020-05-18
2020-04-06,CO,4950,20823,,924,140,25773,Old_Data,2020-05-18
2020-04-06,CT,6906,19780,,,206,26686,Old_Data,2020-05-18
2020-04-06,DC,1097,6356,,,24,7453,Old_Data,2020-05-18
2020-04-06,DE,673,6321,,,14,6994,Old_Data,2020-05-18
2020-04-06,FL,13324,109950,1142,1682,236,124416,Old_Data,2020-05-18
2020-04-06,GA,7314,23960,,1332,229,31274,Old_Data,2020-05-18
2020-04-06,GU,113,505,,,4,618,Old_Data,2020-05-18
2020-04-06,HI,371,13155,,21,4,13526,Old_Data,2020-05-18
2020-04-06,IA,946,10653,,179,25,11599,Old_Data,2020-05-18
2020-04-06,ID,1101,9894,,77,10,10995,Old_Data,2020-05-18
2020-04-06,IL,12262,50680,,,307,62942,Old_Data,2020-05-18
2020-04-06,IN,4944,21247,,,139,26191,Old_Data,2020-05-18
2020-04-06,KS,845,8239,,198,25,9084,Old_Data,2020-05-18
2020-04-06,KY,955,17812,,,45,18767,Old_Data,2020-05-18
2020-04-06,LA,14867,54299,,,512,69166,Old_Data,2020-05-18
2020-04-06,MA,13739,62720,,1667,448,76459,Old_Data,2020-05-18
2020-04-06,MD,4045,25572,,1059,91,29617,Old_Data,2020-05-18
2020-04-06,ME,499,6088,,92,10,6587,Old_Data,2020-05-18
2020-04-06,MI,18850,43120,,,727,61970,Old_Data,2020-05-18
2020-04-06,MN,986,27142,,223,30,28128,Old_Data,2020-05-18
2020-04-06,MO,2722,27113,,,39,29835,Old_Data,2020-05-18
2020-04-06,MP,8,13,10,,1,31,Old_Data,2020-05-18
2020-04-06,MS,1738,18632,,475,51,20370,Old_Data,2020-05-18
2020-04-06,MT,299,6491,,24,6,6790,Old_Data,2020-05-18
2020-04-06,NC,2870,37856,,,33,40726,Old_Data,2020-05-18
2020-04-06,ND,225,6988,,32,3,7213,Old_Data,2020-05-18
2020-04-06,NE,409,6378,8,,8,6795,Old_Data,2020-05-18
2020-04-06,NH,669,7701,101,92,9,8471,Old_Data,2020-05-18
2020-04-06,NJ,41090,47942,,,1003,89032,Old_Data,2020-05-18
2020-04-06,NM,624,18512,,,12,19136,Old_Data,2020-05-18
2020-04-06,NV,1953,15676,,,46,17629,Old_Data,2020-05-18
2020-04-06,NY,130689,190122,,30203,4758,320811,Old_Data,2020-05-18
2020-04-06,OH,4450,43928,,1214,142,48378,Old_Data,2020-05-18
2020-04-06,OK,1327,1422,,340,51,2749,Old_Data,2020-05-18
2020-04-06,OR,1132,20669,,258,27,21801,Old_Data,2020-05-18
2020-04-06,PA,12980,70874,,1145,162,83854,Old_Data,2020-05-18
2020-04-06,PR,513,3432,1000,,21,4945,Old_Data,2020-05-18
2020-04-06,RI,1082,7399,,,27,8481,Old_Data,2020-05-18
2020-04-06,SC,2049,16927,,241,44,18976,Old_Data,2020-05-18
2020-04-06,SD,288,5732,0,23,4,6020,Old_Data,2020-05-18
2020-04-06,TN,3802,43548,,352,65,47350,Old_Data,2020-05-18
2020-04-06,TX,7276,78081,,,140,85357,Old_Data,2020-05-18
2020-04-06,UT,1675,31719,,138,13,33394,Old_Data,2020-05-18
2020-04-06,VA,2878,21643,,497,54,24521,Old_Data,2020-05-18
2020-04-06,VI,43,222,20,,1,285,Old_Data,2020-05-18
2020-04-06,VT,543,6090,,45,23,6633,Old_Data,2020-05-18
2020-04-06,WA,8935,100220,,,407,109155,Old_Data,2020-05-18
2020-04-06,WI,2440,26574,,668,77,29014,Old_Data,2020-05-18
2020-04-06,WV,345,9595,,,4,9940,Old_Data,2020-05-18
2020-04-06,WY,210,3719,,23,0,3929,Old_Data,2020-05-18
2020-04-05,AK,185,6099,,20,6,6284,Old_Data,2020-05-18
2020-04-05,AL,1796,11282,,231,45,13078,Old_Data,2020-05-18
2020-04-05,AR,830,10412,,130,16,11242,Old_Data,2020-05-18
2020-04-05,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-05,AZ,2269,25141,,,64,27410,Old_Data,2020-05-18
2020-04-05,CA,13438,103095,15000,,319,131533,Old_Data,2020-05-18
2020-04-05,CO,4565,19335,,875,126,23900,Old_Data,2020-05-18
2020-04-05,CT,5675,17595,,,189,23270,Old_Data,2020-05-18
2020-04-05,DC,998,5836,,,22,6834,Old_Data,2020-05-18
2020-04-05,DE,673,6321,,,14,6994,Old_Data,2020-05-18
2020-04-05,FL,12151,101253,1129,1572,218,114533,Old_Data,2020-05-18
2020-04-05,GA,6647,21185,,1283,211,27832,Old_Data,2020-05-18
2020-04-05,GU,112,493,,,4,605,Old_Data,2020-05-18
2020-04-05,HI,351,12604,,19,4,12955,Old_Data,2020-05-18
2020-04-05,IA,868,9973,,165,22,10841,Old_Data,2020-05-18
2020-04-05,ID,1077,9184,,66,10,10261,Old_Data,2020-05-18
2020-04-05,IL,11256,47727,,,274,58983,Old_Data,2020-05-18
2020-04-05,IN,4411,18241,,,127,22652,Old_Data,2020-05-18
2020-04-05,KS,747,7476,,183,22,8223,Old_Data,2020-05-18
2020-04-05,KY,917,15746,,,40,16663,Old_Data,2020-05-18
2020-04-05,LA,13010,47315,,,477,60325,Old_Data,2020-05-18
2020-04-05,MA,12402,59565,,1632,370,71967,Old_Data,2020-05-18
2020-04-05,MD,3609,24728,,936,67,28337,Old_Data,2020-05-18
2020-04-05,ME,470,6088,,86,10,6558,Old_Data,2020-05-18
2020-04-05,MI,17567,40331,,,617,57898,Old_Data,2020-05-18
2020-04-05,MN,935,25842,,202,29,26777,Old_Data,2020-05-18
2020-04-05,MO,2367,24882,,,34,27249,Old_Data,2020-05-18
2020-04-05,MP,8,13,10,,1,31,Old_Data,2020-05-18
2020-04-05,MS,1638,5580,,475,43,7218,Old_Data,2020-05-18
2020-04-05,MT,286,6317,,24,6,6603,Old_Data,2020-05-18
2020-04-05,NC,2585,37460,,,31,40045,Old_Data,2020-05-18
2020-04-05,ND,207,6580,,31,3,6787,Old_Data,2020-05-18
2020-04-05,NE,363,5558,12,,8,5933,Old_Data,2020-05-18
2020-04-05,NH,621,7411,93,86,9,8125,Old_Data,2020-05-18
2020-04-05,NJ,37505,44661,,,917,82166,Old_Data,2020-05-18
2020-04-05,NM,543,16285,,,11,16828,Old_Data,2020-05-18
2020-04-05,NV,1836,14995,,,46,16831,Old_Data,2020-05-18
2020-04-05,NY,122031,180249,,28092,4159,302280,Old_Data,2020-05-18
2020-04-05,OH,4043,39713,,1104,119,43756,Old_Data,2020-05-18
2020-04-05,OK,1252,1401,,330,46,2653,Old_Data,2020-05-18
2020-04-05,OR,1068,19556,,258,27,20624,Old_Data,2020-05-18
2020-04-05,PA,11510,66261,,1072,150,77771,Old_Data,2020-05-18
2020-04-05,PR,475,3073,1039,,20,4587,Old_Data,2020-05-18
2020-04-05,RI,922,6259,,,25,7181,Old_Data,2020-05-18
2020-04-05,SC,2049,16927,,241,44,18976,Old_Data,2020-05-18
2020-04-05,SD,240,5353,,22,2,5593,Old_Data,2020-05-18
2020-04-05,TN,3633,41667,,328,44,45300,Old_Data,2020-05-18
2020-04-05,TX,6812,64126,,,127,70938,Old_Data,2020-05-18
2020-04-05,UT,1605,29287,,124,8,30892,Old_Data,2020-05-18
2020-04-05,VA,2637,21034,,431,51,23671,Old_Data,2020-05-18
2020-04-05,VI,42,206,18,,1,266,Old_Data,2020-05-18
2020-04-05,VT,512,6070,,45,22,6582,Old_Data,2020-05-18
2020-04-05,WA,8542,95564,,,386,104106,Old_Data,2020-05-18
2020-04-05,WI,2267,25169,,624,68,27436,Old_Data,2020-05-18
2020-04-05,WV,324,8514,,,3,8838,Old_Data,2020-05-18
2020-04-05,WY,197,3040,,23,0,3237,Old_Data,2020-05-18
2020-04-04,AK,171,5869,,16,5,6040,Old_Data,2020-05-18
2020-04-04,AL,1580,9273,,212,43,10853,Old_Data,2020-05-18
2020-04-04,AR,743,9627,,106,14,10370,Old_Data,2020-05-18
2020-04-04,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-04,AZ,2019,25141,,,52,27160,Old_Data,2020-05-18
2020-04-04,CA,12026,101674,13000,,276,126700,Old_Data,2020-05-18
2020-04-04,CO,4173,17898,,823,111,22071,Old_Data,2020-05-18
2020-04-04,CT,5276,16753,,,165,22029,Old_Data,2020-05-18
2020-04-04,DC,902,5536,,,21,6438,Old_Data,2020-05-18
2020-04-04,DE,593,5874,,,14,6467,Old_Data,2020-05-18
2020-04-04,FL,11111,90956,1281,1462,191,103348,Old_Data,2020-05-18
2020-04-04,GA,6160,20134,,1239,201,26294,Old_Data,2020-05-18
2020-04-04,GU,93,472,,,4,565,Old_Data,2020-05-18
2020-04-04,HI,319,11959,,18,3,12278,Old_Data,2020-05-18
2020-04-04,IA,786,9454,,153,14,10240,Old_Data,2020-05-18
2020-04-04,ID,1013,7857,,62,10,8870,Old_Data,2020-05-18
2020-04-04,IL,10357,43224,,,243,53581,Old_Data,2020-05-18
2020-04-04,IN,3953,15847,,,116,19800,Old_Data,2020-05-18
2020-04-04,KS,698,6880,,172,21,7578,Old_Data,2020-05-18
2020-04-04,KY,831,14741,,,37,15572,Old_Data,2020-05-18
2020-04-04,LA,12496,46002,,,409,58498,Old_Data,2020-05-18
2020-04-04,MA,11637,57191,,1370,304,68828,Old_Data,2020-05-18
2020-04-04,MD,3125,22485,,821,53,25610,Old_Data,2020-05-18
2020-04-04,ME,456,6088,,83,10,6544,Old_Data,2020-05-18
2020-04-04,MI,16395,37405,,,540,53800,Old_Data,2020-05-18
2020-04-04,MN,865,24558,,180,24,25423,Old_Data,2020-05-18
2020-04-04,MO,2291,22614,,,24,24905,Old_Data,2020-05-18
2020-04-04,MP,8,13,10,,1,31,Old_Data,2020-05-18
2020-04-04,MS,1455,5133,,436,35,6588,Old_Data,2020-05-18
2020-04-04,MT,265,5912,,24,5,6177,Old_Data,2020-05-18
2020-04-04,NC,2402,36371,,,24,38773,Old_Data,2020-05-18
2020-04-04,ND,186,6021,,30,3,6207,Old_Data,2020-05-18
2020-04-04,NE,321,5058,10,,6,5389,Old_Data,2020-05-18
2020-04-04,NH,540,6965,94,80,7,7599,Old_Data,2020-05-18
2020-04-04,NJ,34124,41232,,,846,75356,Old_Data,2020-05-18
2020-04-04,NM,495,15137,,,10,15632,Old_Data,2020-05-18
2020-04-04,NV,1742,14421,,,46,16163,Old_Data,2020-05-18
2020-04-04,NY,113704,169917,,26383,3565,283621,Old_Data,2020-05-18
2020-04-04,OH,3739,38132,,1006,102,41871,Old_Data,2020-05-18
2020-04-04,OK,1159,1362,,316,42,2521,Old_Data,2020-05-18
2020-04-04,OR,999,16535,,239,26,17534,Old_Data,2020-05-18
2020-04-04,PA,10017,60013,,1004,136,70030,Old_Data,2020-05-18
2020-04-04,PR,452,2605,1129,,18,4186,Old_Data,2020-05-18
2020-04-04,RI,806,5584,,,17,6390,Old_Data,2020-05-18
2020-04-04,SC,1917,16397,,241,40,18314,Old_Data,2020-05-18
2020-04-04,SD,212,5012,1,19,2,5225,Old_Data,2020-05-18
2020-04-04,TN,3321,38070,,311,43,41391,Old_Data,2020-05-18
2020-04-04,TX,6110,57641,,,105,63751,Old_Data,2020-05-18
2020-04-04,UT,1428,26615,,117,8,28043,Old_Data,2020-05-18
2020-04-04,VA,2407,19145,,390,52,21552,Old_Data,2020-05-18
2020-04-04,VI,40,184,42,,,266,Old_Data,2020-05-18
2020-04-04,VT,461,5383,,45,20,5844,Old_Data,2020-05-18
2020-04-04,WA,8373,93790,,,365,102163,Old_Data,2020-05-18
2020-04-04,WI,2112,23859,,588,56,25971,Old_Data,2020-05-18
2020-04-04,WV,282,7404,,,2,7686,Old_Data,2020-05-18
2020-04-04,WY,187,2945,,23,0,3132,Old_Data,2020-05-18
2020-04-03,AK,157,5859,,15,3,6016,Old_Data,2020-05-18
2020-04-03,AL,1432,8187,,,35,9619,Old_Data,2020-05-18
2020-04-03,AR,704,8995,,105,12,9699,Old_Data,2020-05-18
2020-04-03,AS,0,3,2,,0,5,Old_Data,2020-05-18
2020-04-03,AZ,1769,22904,,,41,24673,Old_Data,2020-05-18
2020-04-03,CA,10701,24599,59500,,237,94800,Old_Data,2020-05-18
2020-04-03,CO,3728,16683,,710,97,20411,Old_Data,2020-05-18
2020-04-03,CT,4914,15101,,,131,20015,Old_Data,2020-05-18
2020-04-03,DC,757,4827,,,15,5584,Old_Data,2020-05-18
2020-04-03,DE,450,4995,,,14,5445,Old_Data,2020-05-18
2020-04-03,FL,9585,82137,1225,1287,163,92947,Old_Data,2020-05-18
2020-04-03,GA,5831,19434,,1158,184,25265,Old_Data,2020-05-18
2020-04-03,GU,84,459,,,4,543,Old_Data,2020-05-18
2020-04-03,HI,285,10206,,15,2,10491,Old_Data,2020-05-18
2020-04-03,IA,699,8754,,138,11,9453,Old_Data,2020-05-18
2020-04-03,ID,891,7054,,56,9,7945,Old_Data,2020-05-18
2020-04-03,IL,8904,39144,,,210,48048,Old_Data,2020-05-18
2020-04-03,IN,3437,14398,,,102,17835,Old_Data,2020-05-18
2020-04-03,KS,620,6454,,151,17,7074,Old_Data,2020-05-18
2020-04-03,KY,770,12034,,,31,12804,Old_Data,2020-05-18
2020-04-03,LA,10297,43348,,,370,53645,Old_Data,2020-05-18
2020-04-03,MA,10303,52685,,966,265,62988,Old_Data,2020-05-18
2020-04-03,MD,2758,20932,,664,42,23690,Old_Data,2020-05-18
2020-04-03,ME,432,6088,,75,9,6520,Old_Data,2020-05-18
2020-04-03,MI,15252,33670,,,479,48922,Old_Data,2020-05-18
2020-04-03,MN,789,23438,,156,22,24227,Old_Data,2020-05-18
2020-04-03,MO,2113,19357,,,19,21470,Old_Data,2020-05-18
2020-04-03,MP,8,13,10,,1,31,Old_Data,2020-05-18
2020-04-03,MS,1358,4753,,420,29,6111,Old_Data,2020-05-18
2020-04-03,MT,243,5333,,24,5,5576,Old_Data,2020-05-18
2020-04-03,NC,2093,29505,,,19,31598,Old_Data,2020-05-18
2020-04-03,ND,173,5625,,29,3,5798,Old_Data,2020-05-18
2020-04-03,NE,279,4487,11,,6,4777,Old_Data,2020-05-18
2020-04-03,NH,479,6575,114,73,5,7168,Old_Data,2020-05-18
2020-04-03,NJ,29895,37608,,,646,67503,Old_Data,2020-05-18
2020-04-03,NM,403,14375,,,7,14778,Old_Data,2020-05-18
2020-04-03,NV,1514,13018,,,43,14532,Old_Data,2020-05-18
2020-04-03,NY,102863,157657,,23696,2935,260520,Old_Data,2020-05-18
2020-04-03,OH,3312,35063,,895,91,38375,Old_Data,2020-05-18
2020-04-03,OK,988,1315,,289,38,2303,Old_Data,2020-05-18
2020-04-03,OR,899,16535,,204,22,17434,Old_Data,2020-05-18
2020-04-03,PA,8420,53695,,852,102,62115,Old_Data,2020-05-18
